# format_version: 1;
# system_name: Nexus;
# date_time: 2021-09-13T00-00-00Z;
# samples_per_day: 144;
# project_first_level: AIRPORT;
# project_second_level: AD8_PROTOTYPE;
# project_name: GENERAL_DAQ;
# project_version: 0;
# license: Usage policy according to https://onedas.iwes.fraunhofer.de/attachments/AIRPORT_AD8_PROTOTYPE_GENERAL_DAQ/UsageAgreementAdwen.pdf.;
Unix time;M0000_V1;P0420_RotorSpdRaw;M0010_V2;M0020_V3;M0030_V4;M0040_V5;M0050_V6;M0060_Precipitation;M0070_D1;M0100_D4;M0110_D5;M0200_B1;M0210_B2;M0220_T1;
-;600 s_mean;600 s_mean;600 s_mean;600 s_mean;600 s_mean;600 s_mean;600 s_mean;600 s_mean;600 s_mean_polar;600 s_mean_polar;600 s_mean_polar;600 s_mean;600 s_mean;600 s_mean;
-;m/s;rpm;m/s;m/s;m/s;m/s;m/s;mm;deg;deg;deg;hPa;hPa;�C;
1631491200.00000;6.323;0.1666;6.332;5.528;4.792;3.717;2.649;0;258.3;240.1;233.7;1001;1013;14;
1631491800.00000;6.664;0.1941;6.664;5.812;4.905;3.762;2.554;0;263.4;246.1;239.5;1001;1013;14.1;
1631492400.00000;6.255;0.1432;6.254;5.807;4.621;3.125;2.222;0;274.1;252.2;248.5;1001;1013;14.45;
1631493000.00000;5.674;0.1323;5.672;5.58;4.784;3.128;2.101;0;276.2;253.9;248.8;1001;1013;14.71;
1631493600.00000;6.173;0.1712;6.184;5.651;5.078;3.612;2.471;0;282.9;255.9;248.7;1001;1013;14.81;
1631494200.00000;6.126;0.165;6.071;5.533;4.777;3.322;2.394;0;292.4;276.1;269.3;1001;1013;14.89;
1631494800.00000;4.713;0.1311;4.582;4.491;3.993;3.149;2.551;0;292.2;283.3;275.9;1001;1013;14.89;
1631495400.00000;4.771;0.1679;4.721;4.488;3.589;2.463;1.889;0;286.8;267.3;259.8;1001;1013;14.96;
1631496000.00000;5.131;0.1208;5.029;4.434;3.735;2.934;2.1;0;290.9;270.6;263.5;1001;1013;15.03;
1631496600.00000;5.177;0.1232;4.724;4.575;3.949;3.038;2.257;0;303.8;287.1;277.1;1001;1013;15.12;
1631497200.00000;5.057;0.1109;4.756;4.428;3.616;2.549;2.026;0;312;291.6;281.3;1001;1013;15.35;
1631497800.00000;4.019;0.07275;3.867;3.905;3.762;3.212;2.586;0;299.3;288.3;277.3;1001;1013;15.38;
1631498400.00000;6.071;0.1328;5.93;5.559;4.99;4.347;3.676;0.0005067;313.8;303.9;296.8;1001;1013;15.11;
1631499000.00000;6.361;0.08754;6.342;5.673;4.779;3.598;2.809;0.0001667;325.5;324.9;319.4;1001;1013;15.03;
1631499600.00000;5.917;0.09482;5.89;5.208;4.18;3.1;2.632;0;320;311.9;306.5;1001;1013;15.48;
1631500200.00000;5.934;0.1034;5.926;5.424;4.557;3.25;2.613;0;326;318.5;311.1;1001;1013;15.69;
1631500800.00000;6.32;0.1108;6.288;5.839;5.299;4.626;3.777;0;328.9;323.5;315.2;1002;1013;15.61;
1631501400.00000;5.836;0.09008;5.813;5.531;4.955;4.07;3.345;0.0001667;344;346.9;338.3;1002;1014;15.3;
1631502000.00000;6.165;0.06897;6.158;5.67;5.118;3.926;3.112;0;342.5;348.2;342;1002;1014;15.28;
1631502600.00000;6.27;0.07659;6.249;6.068;5.699;4.636;3.61;0;346.4;347.4;341.4;1002;1014;15.3;
1631503200.00000;5.666;0.05889;5.637;5.167;4.398;3.639;2.844;0;345.2;350.3;343.8;1002;1014;15.25;
1631503800.00000;5.757;0.09535;5.657;5.417;4.886;4.19;3.399;0;322.8;323.8;319.7;1002;1014;15.05;
1631504400.00000;4.065;0.04126;4.019;3.614;3.046;2.279;1.562;0;325.4;316.8;312.8;1002;1014;14.93;
1631505000.00000;4.408;0.07325;4.202;4.057;3.549;2.818;2.293;0;316.1;303.7;298.1;1002;1014;15.09;
1631505600.00000;3.712;0.02165;3.495;3.478;3.069;2.395;1.793;0;309.9;297.9;284.4;1002;1014;15.03;
1631506200.00000;4.736;0.07767;4.556;4.299;3.798;3.047;2.386;0;315.4;312;307.5;1002;1014;15.02;
1631506800.00000;3.795;0.03471;3.725;3.162;2.579;1.885;1.448;0;324.6;321;317;1002;1014;14.8;
1631507400.00000;3.986;0.07853;3.841;3.315;2.729;2.007;1.347;0;315.1;298.9;281.3;1002;1014;14.93;
1631508000.00000;4.334;0.08804;4.122;3.668;2.8;1.788;1.262;0;313.4;287.3;263;1002;1014;15.1;
1631508600.00000;4.885;0.0891;4.546;3.965;3.081;2.122;1.674;0;310.1;282.1;253;1002;1014;15.3;
1631509200.00000;4.386;0.09932;4.21;3.762;3.251;2.759;2.005;0;296.8;271.3;256.8;1002;1013;15.3;
1631509800.00000;5.035;0.09487;4.736;4.396;3.685;2.916;1.969;0;299.4;282.1;269;1002;1014;15.14;
1631510400.00000;5.17;0.09294;4.471;4.599;3.848;2.777;2.155;0;305.9;303.3;298.4;1002;1014;15.19;
1631511000.00000;5.511;0.103;4.851;4.817;3.899;2.953;2.363;0;300.6;302.8;300;1002;1014;15.26;
1631511600.00000;6.003;0.09885;5.033;5.276;4.369;3.289;2.679;0;306.3;302.7;300.3;1002;1014;15.36;
1631512200.00000;5.461;0.07833;4.834;5.06;4.151;3.23;2.508;0;309.5;307.3;301.6;1002;1014;15.37;
1631512800.00000;5.402;0.08607;4.397;5.167;4.273;3.187;2.455;0;305.2;303.4;298.7;1002;1014;15.53;
1631513400.00000;5.506;0.1101;5.506;5.217;4.505;3.313;2.667;0;294.9;297.3;293.2;1002;1014;15.49;
1631514000.00000;5.312;0.1067;5.424;4.98;4.407;3.291;2.66;0;293.6;290.1;283.4;1002;1014;15.4;
1631514600.00000;5.611;0.1122;5.418;5.223;4.549;3.317;2.657;0;293.9;282.8;272.6;1003;1014;15.42;
1631515200.00000;5.087;0.1101;4.782;4.478;3.73;2.984;2.374;0;299.4;293.5;287.7;1003;1014;15.41;
1631515800.00000;5.641;0.1004;5.019;4.953;4.088;3.063;2.504;0;305.4;297.1;292;1003;1014;15.41;
1631516400.00000;4.794;0.03837;4.497;4.234;3.803;3.042;2.588;0;300;295.5;290.4;1003;1015;15.48;
1631517000.00000;4.68;0.002395;4.517;4.207;3.554;2.827;2.308;0;295.8;294.9;289.6;1003;1015;15.41;
1631517600.00000;4.826;0.02994;4.81;4.536;4.089;3.389;2.799;0;286.9;286.9;282.2;1003;1015;15.38;
1631518200.00000;4.424;0.07374;4.393;3.99;3.664;3.361;2.937;0;293.4;292.8;287.8;1003;1015;15.29;
1631518800.00000;4.172;0.8115;4.003;3.752;3.361;3.056;2.594;0;297.6;292.3;289.8;1003;1015;15.4;
1631519400.00000;4.037;0.9482;3.872;3.682;3.354;2.959;2.619;0;294.3;290;283.4;1003;1015;15.5;
1631520000.00000;3.533;3.27;3.445;3.177;3.08;2.948;2.665;0;292.9;294.7;293.3;1003;1015;15.66;
1631520600.00000;4.489;4.425;4.158;4.374;4.304;3.71;3.387;0;300.9;304.6;300;1003;1015;15.67;
1631521200.00000;4.714;0.5579;4.256;4.378;4.066;3.696;3.312;0;305.7;307;303;1004;1015;15.57;
1631521800.00000;4.656;0.07249;4.621;4.343;4.046;3.567;3.184;0;294.7;300.7;297.9;1004;1016;15.63;
1631522400.00000;3.58;0.04451;3.438;3.215;2.899;2.653;2.52;0;294.4;293.3;291.6;1004;1016;15.81;
1631523000.00000;4.53;0.07936;4.301;4.215;3.991;3.403;2.947;0;295.9;294.3;291.6;1004;1016;15.91;
1631523600.00000;5.563;0.07679;5.464;5.386;4.915;4.284;3.645;0;296;301.2;297.7;1004;1016;15.85;
1631524200.00000;5.321;0.07117;5.29;5.22;5.068;4.516;3.844;0;290.8;295.3;290;1004;1016;15.82;
1631524800.00000;5.281;0.09917;5.069;4.974;4.498;4.008;3.418;0;296.8;303.2;299.5;1004;1016;15.9;
1631525400.00000;4.739;0.08846;4.461;4.697;4.495;3.956;3.327;0;301.4;304.2;298.9;1004;1016;16.05;
1631526000.00000;4.191;0.0395;3.959;4.15;3.888;3.514;3.017;0;304;301.7;296.5;1004;1016;16.27;
1631526600.00000;4.912;0.07508;4.392;4.748;4.484;4.024;3.576;0;308.2;310.3;305.2;1004;1016;16.26;
1631527200.00000;5.436;0.0377;5.035;5.122;4.741;4.375;3.88;0;309.3;315.5;311.2;1004;1016;15.95;
1631527800.00000;4.696;0.06855;4.269;4.501;4.243;4.031;3.678;0;305.7;316.8;313;1004;1016;15.78;
1631528400.00000;4.105;0.06981;3.894;3.955;3.91;3.565;3.234;0;311.7;313.5;309.5;1004;1016;15.83;
1631529000.00000;3.821;0.05567;3.7;3.756;3.557;3.392;3.042;0;312.9;316.1;310;1004;1016;15.89;
1631529600.00000;5.164;0.05318;4.862;4.795;4.386;3.949;3.274;0;311.5;317;311.5;1004;1016;15.85;
1631530200.00000;5.56;0.04256;5.011;5.227;4.542;4.362;3.662;0;303.7;306.8;302.1;1004;1016;15.77;
1631530800.00000;5.185;0.06158;4.731;4.893;4.46;3.779;3.395;0;301.2;306.6;301.2;1004;1016;15.79;
1631531400.00000;4.391;0.0107;4.264;4.165;3.942;3.635;3.32;0;298.2;298.9;295;1004;1016;15.98;
1631532000.00000;4.055;0;3.947;3.947;3.868;3.708;3.274;0;321.5;327.8;322.5;1004;1016;16.19;
1631532600.00000;4.782;0;4.45;4.501;4.332;3.935;3.486;0;305.6;320.6;315.5;1004;1016;16.18;
1631533200.00000;4.73;0;4.513;4.609;4.457;3.929;3.57;0;304;306.5;303.7;1004;1016;16.07;
1631533800.00000;4.562;0.03155;4.448;4.524;4.263;3.846;3.422;0;316.7;323.4;319.6;1004;1016;16.03;
1631534400.00000;4.995;0.0749;4.857;4.949;4.784;4.244;3.665;0;315.6;327.8;324.2;1004;1016;15.97;
1631535000.00000;5.063;0.0594;4.86;4.989;4.79;4.363;3.791;0;314.5;325;322;1004;1016;15.96;
1631535600.00000;4.967;0.01907;4.692;4.736;4.414;3.917;3.39;0;313.4;319.7;315.8;1004;1016;15.95;
1631536200.00000;5.303;0.0831;5.29;5.005;4.62;4.048;3.457;0;333.4;340.8;336.9;1004;1016;15.89;
1631536800.00000;5.448;0.06905;5.424;5.388;5.018;4.479;3.676;0;330.4;340.1;334.6;1004;1016;15.74;
1631537400.00000;5.227;0.04286;5.183;5.043;4.492;3.734;3.054;0;333.5;345.8;343.7;1004;1016;15.7;
1631538000.00000;5.221;0.07817;5.195;4.927;4.543;3.883;3.381;0;335.7;339.8;334.1;1004;1016;15.77;
1631538600.00000;4.894;0.9926;4.872;4.715;4.548;3.988;3.318;0;335.9;343.5;339.1;1004;1016;15.84;
1631539200.00000;4.72;4.884;4.684;4.517;4.192;3.76;3.16;0;335.8;346.7;344.6;1004;1016;15.8;
1631539800.00000;5.309;4.888;5.288;5.073;4.537;3.778;3.207;0;338.4;345.1;337.8;1004;1016;15.82;
1631540400.00000;5.069;4.622;5.05;5.01;4.722;3.798;3.234;0;334.6;346.3;342;1004;1016;15.86;
1631541000.00000;5.159;4.603;5.137;5.07;4.776;4.144;3.556;0;337.2;344.2;339.2;1004;1016;15.89;
1631541600.00000;4.397;4.135;4.352;4.184;4.029;3.649;3.278;0;329.8;330.5;323.3;1004;1015;15.83;
1631542200.00000;4.912;4.596;4.879;4.703;4.498;3.829;3.273;0;332.5;341.1;335.9;1004;1015;15.87;
1631542800.00000;4.779;4.277;4.749;4.66;4.323;3.783;3.039;0;331.3;344.4;340.1;1004;1015;15.86;
1631543400.00000;4.466;4.368;4.417;4.433;4.274;3.857;3.369;0;327.2;327.6;321.4;1004;1015;16.03;
1631544000.00000;4.884;4.612;4.838;4.624;4.364;4.016;3.506;0;329.9;339.4;337.1;1004;1015;16.01;
1631544600.00000;4.998;4.174;4.956;4.914;4.539;4.147;3.45;0;330.8;334.8;331.6;1004;1015;15.99;
1631545200.00000;4.131;1.303;4.089;4.117;4.046;3.731;3.285;0;332.1;329.9;324.8;1004;1015;16.13;
1631545800.00000;4.52;0.1747;4.479;4.291;3.979;3.729;3.345;0;334.5;341.2;335.5;1004;1015;16.41;
1631546400.00000;4.25;0.167;4.21;4.15;4.162;3.935;3.6;0;339.2;346.1;341.1;1004;1015;16.45;
1631547000.00000;4.027;0.1258;3.997;3.859;3.76;3.456;2.761;0;333.3;342.5;337.8;1004;1015;16.39;
1631547600.00000;3.725;0.1381;3.685;3.693;3.442;2.798;2.248;0;340.5;350.4;346.8;1003;1015;16.4;
1631548200.00000;3.939;0.3157;3.887;3.726;3.427;3.122;2.491;0;340.9;355.4;356.2;1003;1015;16.22;
1631548800.00000;3.685;3.656;3.605;3.504;3.364;2.969;2.623;0;318.9;321.3;317.7;1003;1015;15.87;
1631549400.00000;2.895;0.4584;2.718;2.625;2.224;2.05;1.922;0;310.5;319.8;317.3;1003;1015;15.87;
1631550000.00000;1.728;0.1175;1.618;1.624;1.723;1.693;1.684;0;308.8;313.2;311.1;1003;1015;16.07;
1631550600.00000;2.241;0.02244;2.1;2.056;2.189;2.208;2.09;0;316.9;308.3;306.2;1003;1015;16.58;
1631551200.00000;2.195;0.06878;2.124;2.187;2.193;1.997;1.819;0;324.5;335.4;329.6;1003;1015;16.8;
1631551800.00000;2.597;0.1099;2.469;2.457;2.161;1.913;1.671;0;313;325.2;320.8;1003;1015;16.73;
1631552400.00000;2.765;0.103;2.689;2.728;2.768;2.529;1.939;0;318.3;324.9;321.7;1003;1015;16.55;
1631553000.00000;2.581;0.1034;2.526;2.536;2.457;1.988;1.621;0;324.2;322.6;315;1003;1015;16.37;
1631553600.00000;2.604;0.06206;2.541;2.551;2.37;1.87;1.399;0;318.3;318.9;315.6;1003;1015;16.11;
1631554200.00000;2.585;0;2.529;2.437;2.369;1.749;1.295;0;319.3;322.5;325.9;1003;1015;15.94;
1631554800.00000;2.328;0.0009666;2.236;2.15;1.852;1.285;1.048;0;318.1;310.3;311.6;1003;1015;15.75;
1631555400.00000;2.164;0.07991;1.987;1.93;1.758;1.295;0.7358;0;311.9;308.3;302.7;1003;1015;15.58;
1631556000.00000;2.049;0.01505;1.846;1.811;1.56;1.06;0.615;0;312.8;297.7;270.8;1003;1015;15.54;
1631556600.00000;1.761;0;1.693;1.599;1.403;1.086;0.4571;0;334.7;301.1;269.7;1003;1015;15.5;
1631557200.00000;1.984;0;1.916;1.673;1.363;1.002;0.7181;0;336.2;317.5;249.1;1003;1015;15.47;
1631557800.00000;1.699;0;1.598;1.376;1.265;0.5531;0.2692;0;21.37;50.29;135.9;1003;1015;15.39;
1631558400.00000;1.393;0;1.312;1.284;1.361;0.5274;0.2777;0;37.78;112.6;230.7;1003;1015;15.28;
1631559000.00000;1.353;0;1.266;1.245;1.133;0.6421;0.4259;0;36.76;115.5;128.7;1003;1015;15.24;
1631559600.00000;1.554;0;1.47;1.275;1.177;0.7666;0.6139;0;33;101.4;114.7;1003;1015;15.21;
1631560200.00000;1.634;0;1.548;1.385;0.9722;0.7291;0.5566;0;35.31;101.4;106;1003;1015;15.17;
1631560800.00000;1.724;0;1.638;1.661;1.105;0.9398;0.3772;0;42.28;106;87.87;1003;1015;15.16;
1631561400.00000;1.419;-0.0003898;1.328;1.49;1.251;0.8922;0.6383;0;50.84;104.7;126.1;1003;1015;15.17;
1631562000.00000;1.535;0;1.439;1.435;1.042;0.7406;0.1037;0;50.63;105.6;148.7;1004;1015;15.16;
1631562600.00000;1.493;0;1.406;1.457;0.8832;0.7723;0.454;0;45.43;128.2;141.8;1004;1015;15.13;
1631563200.00000;1.24;0;1.155;1.143;0.9772;1.243;1.129;0;61.21;141.9;152.1;1004;1015;15.1;
1631563800.00000;0.9408;0;0.8422;0.9711;1.154;1.138;1.158;0;83.26;152.4;165.4;1004;1015;15.05;
1631564400.00000;0.9748;0;0.8784;1.049;1.214;1.091;1.321;0;92.5;141.6;167.3;1004;1015;15;
1631565000.00000;0.8244;0;0.745;0.8428;1.011;0.6883;0.6893;0;73.86;132.2;166.2;1003;1015;14.99;
1631565600.00000;0.7546;0;0.67;0.9209;1.264;0.9897;0.7423;0;75.34;133;155.8;1003;1015;14.97;
1631566200.00000;1.088;0;0.994;1.185;1.449;1.088;0.7929;0;91.59;138.8;132.6;1003;1015;14.94;
1631566800.00000;1.269;0;1.167;1.397;1.549;1.11;0.8642;0;105.7;149.7;142.8;1003;1015;14.92;
1631567400.00000;1.246;0;1.146;1.334;1.394;1.257;1.253;0;111.8;153.2;154.5;1003;1015;14.91;
1631568000.00000;1.345;0;1.249;1.401;1.315;1.292;1.201;0;113.7;146.8;151.9;1003;1015;14.89;
1631568600.00000;1.499;0;1.405;1.448;1.406;1.213;0.9101;0;113.2;149.8;142.7;1003;1015;14.88;
1631569200.00000;1.506;0;1.414;1.501;1.349;0.9393;1.103;0;111;139.6;149.8;1003;1015;14.87;
1631569800.00000;1.423;0;1.329;1.583;1.377;1.027;0.9999;0;113.3;136.1;146.6;1003;1015;14.86;
1631570400.00000;1.549;0;1.439;1.727;1.491;0.8861;0.6177;0;116.3;137;132.6;1003;1015;14.84;
1631571000.00000;1.518;0;1.467;1.72;1.601;1.079;0.8243;0;121.9;145.9;142.4;1003;1015;14.84;
1631571600.00000;1.302;9.932E-05;1.416;1.338;1.626;1.165;0.9972;0;128.1;148.5;145.2;1003;1015;14.87;
1631572200.00000;1.666;0;1.568;1.903;1.751;1.234;0.672;0;112.3;125.9;104.3;1003;1015;14.84;
1631572800.00000;1.825;0;1.729;2.014;2.032;1.306;0.7337;0;109.4;116.7;105.1;1003;1015;14.83;
1631573400.00000;2.016;0;1.919;2.181;1.892;1.298;0.4466;0;114.7;142.9;169;1003;1015;14.8;
1631574000.00000;2.088;0;1.994;2.24;1.846;1.154;0.2155;0;114.5;127.4;119.6;1003;1015;14.78;
1631574600.00000;2.365;0;2.267;2.42;1.977;1.05;0.4778;0;113.1;101.9;81.18;1003;1015;14.73;
1631575200.00000;2.234;0;2.135;2.325;1.788;0.9193;0.1767;0;114.4;133.3;111.7;1003;1015;14.69;
1631575800.00000;1.918;0;1.817;2.046;2.024;1.087;0.4234;0;109.6;100.6;68.04;1003;1015;14.72;
1631576400.00000;1.62;0;1.517;1.811;1.839;1.094;0.3191;0;109.9;122.6;136.1;1003;1015;14.8;
1631577000.00000;1.586;0;1.586;1.581;1.604;1.328;0.6189;0;126.1;138.1;157.1;1003;1015;14.82;
1631577600.00000;1.561;0;1.601;1.56;1.684;1.469;1.065;0;131.1;136;160.3;1003;1015;14.82;
1631578200.00000;1.684;0;1.597;1.79;1.786;1.053;1.129;0;115;101.1;103.9;1003;1015;14.73;
1631578800.00000;1.715;0;1.615;2.055;2.143;1.023;1.045;0;110.8;133;131.8;1003;1015;14.62;
1631579400.00000;2.019;0;1.883;2.215;2.083;1.212;0.8143;0;118.4;137.8;149.7;1003;1015;14.54;
1631580000.00000;2.266;0;2.167;2.463;2.357;1.295;0.8549;0;110.5;106.7;116.8;1003;1014;14.52;
1631580600.00000;2.467;0;2.365;2.708;2.825;1.518;1.171;0;110.5;107;91.72;1003;1014;14.49;
1631581200.00000;2.777;1.711E-05;2.674;2.879;3.056;1.769;1.096;0;112.4;124.5;112;1003;1015;14.35;
1631581800.00000;3.036;0;2.935;3.237;3.391;1.967;1.322;0;109.7;111.1;98.71;1003;1014;14.32;
1631582400.00000;3.385;4.375E-06;3.291;3.512;3.619;2.167;1.592;0;108.5;106.9;100.2;1003;1014;14.33;
1631583000.00000;3.57;0;3.47;3.695;3.949;2.422;1.626;0;106.1;104.5;100.1;1003;1014;14.39;
1631583600.00000;3.802;0;3.703;3.939;4.206;2.808;1.785;0;105.8;113.3;106.8;1003;1014;14.43;
1631584200.00000;3.986;0;3.891;4.163;4.388;2.917;1.998;0;101.7;119.8;112.4;1003;1014;14.5;
1631584800.00000;3.808;0;3.711;4.034;3.989;2.143;1.48;0;102.5;125.7;116.9;1003;1014;14.57;
1631585400.00000;3.653;0;3.566;3.931;4.237;2.143;1.195;0;101.8;123;112.2;1003;1014;14.58;
1631586000.00000;3.627;0;3.539;3.939;3.96;1.723;1.21;0;101.5;120.6;106.1;1003;1014;14.58;
1631586600.00000;3.427;0;3.337;3.742;3.679;1.325;0.5502;0;102.3;129;105.7;1003;1014;14.59;
1631587200.00000;3.425;0;3.343;3.783;3.011;1.24;0.6862;0;103.2;110.1;87.67;1003;1014;14.55;
1631587800.00000;3.387;0;3.296;3.742;3.128;1.489;1.101;0;99.66;96.47;92.74;1003;1014;14.52;
1631588400.00000;3.407;0;3.315;3.529;3.539;1.773;1.234;0;92.78;93.59;93;1003;1014;14.6;
1631589000.00000;3.596;0;3.511;3.675;3.915;2.124;1.391;0;90.59;99.8;102.5;1003;1014;14.65;
1631589600.00000;3.529;0;3.445;3.629;3.525;1.935;1.123;0;93.23;118.2;112.5;1003;1014;14.67;
1631590200.00000;3.5;0;3.412;3.632;3.393;1.657;0.9573;0;94.92;120.7;111.3;1003;1014;14.67;
1631590800.00000;3.532;0;3.446;3.636;3.758;1.722;1.056;0;97.47;130.4;119.1;1003;1014;14.66;
1631591400.00000;3.448;0;3.36;3.715;3.73;1.966;1.188;0;97.53;123.5;113.3;1003;1014;14.64;
1631592000.00000;3.661;0;3.575;4.437;3.378;1.733;1.264;0;108.7;127.6;116.2;1003;1014;14.52;
1631592600.00000;4.284;0;4.187;4.768;3.493;2.093;1.834;0;109.2;116.5;107.9;1002;1014;14.36;
1631593200.00000;4.62;8.826E-05;4.528;4.981;4.146;2.807;2.64;0;106.4;111.9;98.39;1002;1014;14.35;
1631593800.00000;4.527;0;4.44;4.841;4.686;3.405;2.582;0;100.7;109.6;96.41;1002;1014;14.48;
1631594400.00000;4.7;0;4.614;4.818;4.621;3.315;2.741;0;101.3;111.6;98.48;1002;1014;14.54;
1631595000.00000;4.86;0.01392;4.772;4.91;4.756;3.308;2.961;0;103.2;111;97.98;1002;1014;14.49;
1631595600.00000;5.063;0.1923;4.974;5.182;5.426;3.775;2.93;0;103.4;105.4;98.93;1002;1014;14.43;
1631596200.00000;5.263;0.241;5.177;5.385;5.744;3.917;2.821;0;100.1;102.8;99.86;1002;1014;14.46;
1631596800.00000;5.301;0.2847;5.215;5.371;5.711;4.444;3.434;0;102.5;100.6;95.92;1002;1014;14.5;
1631597400.00000;5.219;0.2949;5.13;5.292;5.555;3.602;2.766;0;103.4;94.37;90.08;1002;1014;14.6;
1631598000.00000;5.183;0.281;5.098;5.337;4.58;2.048;1.569;0;105.1;90.84;85.88;1002;1014;14.77;
1631598600.00000;5.425;0.2946;5.344;5.511;5.349;3.188;2.554;0;104.3;93.9;91.18;1002;1014;14.84;
1631599200.00000;5.711;0.7847;5.627;5.684;5.465;4.103;3.388;0;102.4;96.07;94.8;1002;1014;14.84;
1631599800.00000;5.859;2.033;5.768;6.006;5.384;3.884;3.432;0;104.9;96.11;94.11;1002;1014;14.8;
1631600400.00000;5.575;4.847;5.491;6.108;4.702;3.319;2.924;0;108.1;95.54;96.99;1002;1014;14.84;
1631601000.00000;5.183;2.436;5.101;5.811;4.592;3.403;2.925;0;108.8;92.9;91.91;1002;1014;14.97;
1631601600.00000;4.603;1.384;4.512;4.89;3.159;2.569;2.651;0;107.3;75.7;67.33;1002;1014;14.99;
1631602200.00000;4.651;3.753;4.564;4.503;2.874;2.217;2.351;0;103.2;75.72;61.01;1002;1014;14.94;
1631602800.00000;4.853;3.785;4.769;3.758;2.351;2.181;2.489;0;101.9;70.16;53.94;1002;1014;14.87;
1631603400.00000;5.248;4.126;5.181;4.013;2.901;2.385;2.212;0;97.77;91.29;85.07;1002;1014;14.78;
1631604000.00000;5.306;4.43;5.227;4.4;3.56;2.923;2.942;0;94.66;77.64;70.75;1002;1014;14.94;
1631604600.00000;5.351;4.574;5.271;4.275;3.442;2.944;2.88;0;91.21;83.17;75.81;1002;1014;14.97;
1631605200.00000;4.475;4.614;4.385;3.822;3.416;3.116;2.942;0;94.71;90.56;87.56;1002;1014;14.8;
1631605800.00000;4.18;3.573;4.109;3.588;3.347;3.266;3.111;0;93.66;101.3;98.55;1002;1014;14.79;
1631606400.00000;4.073;3.498;3.987;3.61;3.327;3.431;3.205;0;96.39;94.91;91.86;1002;1014;15.18;
1631607000.00000;4.232;3.522;4.145;3.974;3.806;3.63;3.4;0;97.21;92.36;87.36;1002;1014;15.36;
1631607600.00000;4.362;3.779;4.282;4.003;3.875;3.933;3.597;0;93.79;103.3;96.54;1002;1014;15.62;
1631608200.00000;4.394;3.475;4.315;3.947;3.535;3.003;2.81;0;97.36;106.9;101.2;1002;1014;15.88;
1631608800.00000;4.107;4.011;4.015;3.817;3.537;3.178;2.963;0;96.04;105.5;100.6;1002;1014;16.05;
1631609400.00000;3.647;3.631;3.59;3.467;3.151;2.966;2.703;0;86.64;99.44;96.29;1002;1014;16.39;
1631610000.00000;3.917;3.677;3.851;3.909;3.859;3.342;2.888;0;102.2;107.2;96.94;1002;1014;16.72;
1631610600.00000;4.098;3.579;4.05;4.115;4.065;3.355;2.859;0;93.19;107.1;104.1;1002;1014;16.95;
1631611200.00000;3.795;3.808;3.728;3.766;3.675;3.769;3.46;0;84.82;103.5;102.5;1002;1014;17.06;
1631611800.00000;4.22;3.588;4.12;4.066;3.787;3.432;3.126;0;88.61;87.44;81.89;1002;1014;17.04;
1631612400.00000;3.501;3.725;3.45;3.265;3.167;3.053;2.838;0;94.04;94.98;87.98;1002;1014;17.35;
1631613000.00000;3.225;3.347;3.199;3.262;3.115;2.949;2.676;0;101.1;113.6;108.1;1002;1014;17.6;
1631613600.00000;4.092;3.377;4.01;4.025;3.816;3.724;3.352;0;99.95;98.38;92.99;1002;1014;17.78;
1631614200.00000;4.089;3.367;3.995;3.77;3.334;3.086;2.626;0;100.1;115.2;105;1002;1014;17.89;
1631614800.00000;4.404;3.51;4.309;4.37;4.21;3.892;3.109;0;108.4;111.9;109;1002;1014;18;
1631615400.00000;4.979;3.935;4.868;4.749;4.323;3.826;3.068;0;108;118.4;114;1002;1013;18.12;
1631616000.00000;4.156;3.88;4.08;4.116;4.045;3.997;3.43;0;98.32;93.16;89.67;1002;1013;18.32;
1631616600.00000;4.278;4.024;4.182;4.17;4.049;3.612;3.249;0;91.02;95.06;91.16;1002;1013;18.4;
1631617200.00000;4.423;3.924;4.364;4.408;4.055;3.543;3.366;0;92.63;100.1;91.86;1002;1013;18.43;
1631617800.00000;4.061;4.25;4.001;3.894;3.773;3.519;3.083;0;110.4;116.8;108.3;1002;1013;18.82;
1631618400.00000;4.39;4.134;4.335;4.009;3.77;3.369;2.77;0;110.5;121.2;114.9;1002;1013;18.88;
1631619000.00000;4.689;4.623;4.617;4.457;4.495;3.933;3.452;0;98.04;111.6;107.3;1002;1013;18.86;
1631619600.00000;5.429;4.84;5.35;5.485;5.128;4.598;4.078;0;107.5;112.2;103.4;1002;1013;18.69;
1631620200.00000;4.677;4.51;4.608;4.217;3.824;3.26;3.168;0;95.83;99.26;91.33;1002;1013;18.73;
1631620800.00000;5.339;4.309;5.271;5.196;4.963;4.379;3.5;0;106.6;110.9;107.1;1001;1013;18.95;
1631621400.00000;5.357;4.484;5.265;5.263;5.147;4.762;4.328;0;100.7;106.9;100.1;1001;1013;19.04;
1631622000.00000;4.45;3.83;4.447;4.321;4.11;3.886;3.505;0;117;112;105.6;1001;1013;19.22;
1631622600.00000;3.995;4.709;3.979;3.937;3.719;3.642;2.962;0;98.55;116.5;120.1;1001;1013;19.59;
1631623200.00000;4.237;4.505;4.167;4.166;4.163;4.207;4.067;0;99.74;96.69;89.25;1001;1012;19.55;
1631623800.00000;4.591;3.768;4.522;4.413;4.391;3.984;3.407;0;102.5;109.8;103.5;1001;1012;19.81;
