# format_version: 1;
# system_name: Nexus;
# date_time: 2021-01-13T00-00-00Z;
# samples_per_day: 144;
# project_first_level: AIRPORT;
# project_second_level: AD8_PROTOTYPE;
# project_name: LIDAR_2020;
# project_version: 0;
Unix time;BlackTC_110m_HWS_hub;BluePO_110m_HWS_hub;GreenPO_110m_HWS_hub;BlackTC_110m_HWS_hub_availability;BluePO_110m_HWS_hub_availability;GreenPO_110m_HWS_hub_availability;
1610741400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610742000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610742600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610743200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610743800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610744400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610745000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610745600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610746200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610746800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610747400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610748000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610748600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610749200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610749800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610750400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610751000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610751600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610752200.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610752800.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610753400.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610754000.00000;NaN;NaN;NaN;NaN;NaN;NaN;
1610754600.00000;NaN;NaN;NaN;NaN;NaN;NaN;
